Year,Semester,Course_Number,English_Name,Section,Lecturer_Name,Lecturer_ID,Department,Day,Time,Room,Room_ID,Registered_Students,Room_Capacity,Online,Start_Time,End_Time,islab,Department_ID,Credit Hours
2022-2023,Second Semester,21218,engineering drawing lab,2,Eng. Ayman Ghamoh,72,Electrical Engineering,Mon,14:00-17:00,lb706,32,16,50,blended,14:00,17:00,True,2124,1
2022-2023,Second Semester,21218,engineering drawing lab,3,Eng. Ayman Ghamoh,72,Electrical Engineering,Tue,14:00-17:00,lb706,32,16,50,blended,14:00,17:00,True,2124,1
2022-2023,Second Semester,21218,engineering drawing lab,4,Dr. Khaldoon Mhaidat,74,Electrical Engineering,Wed,14:00-17:00,lb706,32,17,50,blended,14:00,17:00,True,2124,1
2022-2023,Second Semester,21218,engineering drawing lab,5,Dr. Osama Abu-Sharkh,103,Electrical Engineering,Thu,14:00-17:00,lb706,32,12,50,blended,14:00,17:00,True,2124,1
2022-2023,Second Semester,21219,engineering workshop,1,Dr. Majd Batarseh,78,Electrical Engineering,Sun,14:00-17:00,ee124,33,18,20,no,14:00,17:00,False,2124,1
2022-2023,Second Semester,21219,engineering workshop,2,Dr. Majd Batarseh,78,Electrical Engineering,Mon,14:00-17:00,ee124,33,19,20,no,14:00,17:00,False,2124,1
2022-2023,Second Semester,21219,engineering workshop,3,Dr. Qusay Salem,76,Electrical Engineering,Tue,14:00-17:00,ee124,33,11,20,no,14:00,17:00,False,2124,1
2022-2023,Second Semester,21219,engineering workshop,4,Prof. Ayman Faza,79,Electrical Engineering,Wed,14:00-17:00,ee124,33,16,20,no,14:00,17:00,False,2124,1
2022-2023,Second Semester,21221,electric circuits (1),1,Dr. Rafat Aljarrah,77,Electrical Engineering,Sun Tue Thu,10:00-11:00,304,25,32,48,no,10:00,11:00,False,2124,3
2022-2023,Second Semester,21221,electric circuits (1),3,Prof. Ayman Faza,79,Electrical Engineering,Mon Wed,11:00-12:30,304,25,12,48,no,11:00,12:30,False,2124,3
2022-2023,Second Semester,21222,electric circuits (2),1,Dr. Majd Batarseh,78,Electrical Engineering,Sun Tue Thu,08:00-09:00,305,30,32,44,no,08:00,09:00,False,2124,3
2022-2023,Second Semester,21222,electric circuits (2),2,Dr. Majd Batarseh,78,Electrical Engineering,Mon Wed,12:30-14:00,305,30,30,44,no,12:30,14:00,False,2124,3
2022-2023,Second Semester,21222,electric circuits (2),3,Dr. Qusay Salem,76,Electrical Engineering,Mon Wed,12:30-14:00,305,30,29,44,no,12:30,14:00,False,2124,3
2022-2023,Second Semester,21222,electric circuits (2),4,Dr. Qusay Salem,76,Electrical Engineering,Sun Tue Thu,13:00-14:00,305,30,26,44,no,13:00,14:00,False,2124,3
2022-2023,Second Semester,21229,electric circuits lab,1,Dr. Khaldoon Mhaidat,74,Electrical Engineering,Sun,14:00-17:00,ee205 circuits,34,17,42,no,14:00,17:00,True,2124,1
2022-2023,Second Semester,21229,electric circuits lab,3,Dr. Rami Wahsheh,80,Electrical Engineering,Tue,14:00-17:00,ee205 circuits,34,17,42,no,14:00,17:00,True,2124,1
2022-2023,Second Semester,21229,electric circuits lab,5,Dr. Rami Wahsheh,80,Electrical Engineering,Thu,14:00-17:00,ee205 circuits,34,11,42,no,14:00,17:00,True,2124,1
2022-2023,Second Semester,21229,electric circuits lab,6,Prof. Fadi Shahrouri,75,Electrical Engineering,Mon,08:00-11:00,ee205 circuits,34,9,42,no,08:00,11:00,True,2124,1
2022-2023,Second Semester,21229,electric circuits lab,7,Prof. Fadi Shahrouri,75,Electrical Engineering,Wed,08:00-11:00,ee205 circuits,34,5,42,no,08:00,11:00,True,2124,1
2022-2023,Second Semester,21231,electronics (1),1,Dr. Khaldoon Mhaidat,74,Electrical Engineering,Sun Tue Thu,11:00-12:00,305,30,40,44,no,11:00,12:00,False,2124,3
2022-2023,Second Semester,21231,electronics (1),2,Dr. Hani Ahmad,82,Electrical Engineering,Sun Tue Thu,11:00-12:00,305,30,40,44,no,11:00,12:00,False,2124,3
2022-2023,Second Semester,21231,electronics (1),3,Dr. Khaldoon Mhaidat,74,Electrical Engineering,Mon Wed,08:00-09:30,305,30,32,44,no,08:00,09:30,False,2124,3
2022-2023,Second Semester,21331,electronics (2),1,Dr. Khaldoon Mhaidat,74,Electrical Engineering,Sun Tue Thu,12:00-13:00,306,31,17,48,no,12:00,13:00,False,2124,3
2022-2023,Second Semester,21332,digital electronics,1,Eng. Hazem Marar,83,Electrical Engineering,Mon,08:00-09:30,304,25,18,48,no,08:00,09:30,False,2124,3
2022-2023,Second Semester,21332,digital electronics,2,Eng. Hazem Marar,83,Electrical Engineering,Sun Tue,11:00-12:00,304,25,31,48,no,11:00,12:00,False,2124,3
2022-2023,Second Semester,21338,electronics lab,1,Dr. Khaldoon Mhaidat,74,Electrical Engineering,Tue,14:00-17:00,ee102 electrical,35,18,44,no,14:00,17:00,True,2124,1
2022-2023,Second Semester,21339,digital electronics lab,1,Eng. Hazem Marar,83,Electrical Engineering,Sun,14:00-17:00,ee102 electrical,35,10,44,no,14:00,17:00,True,2124,1
2022-2023,Second Semester,21339,digital electronics lab,2,Eng. Hazem Marar,83,Electrical Engineering,Mon,14:00-17:00,ee102 electrical,35,8,44,no,14:00,17:00,True,2124,1
2022-2023,Second Semester,21431,communication electronics,1,Prof. Fadi Shahrouri,75,Electrical Engineering,Sun Tue Thu,11:00-12:00,ee102 electrical,35,20,44,no,11:00,12:00,False,2124,3
2022-2023,Second Semester,21432,optical electronics,1,Dr. Rami Wahsheh,80,Electrical Engineering,Sun Tue,13:00-14:00,305,30,12,44,blended,13:00,14:00,False,2124,3
2022-2023,Second Semester,21439,communication electronics lab,1,Prof. Fadi Shahrouri,75,Electrical Engineering,Thu,14:00-17:00,ee102 electrical,35,18,44,no,14:00,17:00,True,2124,1
2022-2023,Second Semester,21581,special topics in electronics engineering,1,Prof. Ahmad Tawayha,84,Electrical Engineering,Sun Tue Thu,12:00-13:00,302,22,13,50,blended,12:00,13:00,False,2124,3
2022-2023,Second Semester,22241,digital logic design,1,Prof. Ahmad Hiasat,85,Computer Engineering,Sun Tue Thu,09:00-10:00,342,29,29,52,no,09:00,10:00,False,2225,3
2022-2023,Second Semester,22241,digital logic design,2,Dr. Rajaa Alqudah,86,Computer Engineering,Mon Wed,09:30-11:00,342,29,29,52,no,09:30,11:00,False,2225,3
2022-2023,Second Semester,22241,digital logic design,3,Dr. Rajaa Alqudah,86,Computer Engineering,Sun Tue Thu,09:00-10:00,342,29,32,52,no,09:00,10:00,False,2225,3
2022-2023,Second Semester,22241,digital logic design,4,Eng. Nour Kattawi,187,Computer Engineering,Mon Wed,09:30-11:00,342,29,11,52,no,09:30,11:00,False,2225,3
2022-2023,Second Semester,22241,digital logic design,5,Prof. Ahmad Hiasat,85,Computer Engineering,Sun Tue Thu,12:00-13:00,342,29,35,52,no,12:00,13:00,False,2225,3
2022-2023,Second Semester,22242,object oriented laboratory for iot,1,Dr. Qutaiba Al Harfi Albluwi,87,Computer Engineering,Thu,14:00-17:00,ee244 fiber,37,5,25,no,14:00,17:00,False,2225,1
2022-2023,Second Semester,22320,computer architecture (1),2,Prof. Amjed Al-Mousa,88,Computer Engineering,Sun Tue Thu,09:00-10:00,305,30,15,44,no,09:00,10:00,False,2225,3
2022-2023,Second Semester,22321,computer architecture (2),1,Dr. Awos Kanan,89,Computer Engineering,Sun Tue Thu,09:00-10:00,ee102 electrical,35,23,44,no,09:00,10:00,False,2225,3
2022-2023,Second Semester,22342,computer organization and assembly language,1,Eng. Hazem Marar,83,Computer Engineering,Sun Tue,10:00-11:00,ee241 security,11,30,47,blended,10:00,11:00,False,2225,3
2022-2023,Second Semester,22342,computer organization and assembly language,2,Eng. Hazem Marar,83,Computer Engineering,Mon,11:00-12:30,ee241 security,11,38,47,blended,11:00,12:30,False,2225,3
2022-2023,Second Semester,22344,microprocessors,1,Prof. Esam Al Qaralleh,73,Computer Engineering,Sun Tue Thu,10:00-11:00,302,22,17,50,no,10:00,11:00,False,2225,3
2022-2023,Second Semester,22348,digital logic lab,1,Dr. Awos Kanan,89,Computer Engineering,Tue,14:00-17:00,ee204 microprocessor,39,18,21,no,14:00,17:00,True,2225,1
2022-2023,Second Semester,22348,digital logic lab,3,Dr. Hani Ahmad,82,Computer Engineering,Thu,14:00-17:00,ee204 microprocessor,39,11,21,no,14:00,17:00,True,2225,1
2022-2023,Second Semester,22348,digital logic lab,4,Dr. Hani Ahmad,82,Computer Engineering,Sun,14:00-17:00,ee204 microprocessor,39,20,21,no,14:00,17:00,True,2225,1
2022-2023,Second Semester,22348,digital logic lab,6,Dr. Rajaa Alqudah,86,Computer Engineering,Mon,11:00-14:00,ee204 microprocessor,39,9,21,no,11:00,14:00,True,2225,1
2022-2023,Second Semester,22348,digital logic lab,7,Dr. Rajaa Alqudah,86,Computer Engineering,Wed,11:00-14:00,ee204 microprocessor,39,10,21,no,11:00,14:00,True,2225,1
2022-2023,Second Semester,22420,computer design lab,1,Prof. Amjed Al-Mousa,88,Computer Engineering,Mon,14:00-17:00,ee204 microprocessor,39,10,21,no,14:00,17:00,True,2225,1
2022-2023,Second Semester,22442,embedded systems,1,Prof. Belal Sababha,90,Computer Engineering,Sun Tue Thu,10:00-11:00,308,28,43,50,no,10:00,11:00,False,2225,3
2022-2023,Second Semester,22442,embedded systems,2,Prof. Belal Sababha,90,Computer Engineering,Mon Wed,11:00-12:30,308,28,39,50,no,11:00,12:30,False,2225,3
2022-2023,Second Semester,22443,computer networks,1,Dr. Rajaa Alqudah,86,Computer Engineering,Sun Tue Thu,10:00-11:00,301,21,32,51,no,10:00,11:00,False,2225,3
2022-2023,Second Semester,22443,computer networks,2,Dr. Awos Kanan,89,Computer Engineering,Mon Wed,11:00-12:30,301,21,12,51,no,11:00,12:30,False,2225,3
2022-2023,Second Semester,22447,microprocessors lab,1,Prof. Esam Al Qaralleh,73,Computer Engineering,Wed,14:00-17:00,ee204 microprocessor,39,6,21,no,14:00,17:00,True,2225,1
2022-2023,Second Semester,22448,embedded systems lab,1,Prof. Belal Sababha,90,Computer Engineering,Wed,14:00-17:00,ee201 logic,38,22,22,no,14:00,17:00,True,2225,1
2022-2023,Second Semester,22448,embedded systems lab,2,Prof. Belal Sababha,90,Computer Engineering,Sun,14:00-17:00,ee201 logic,38,20,22,no,14:00,17:00,True,2225,1
2022-2023,Second Semester,22448,embedded systems lab,3,Prof. Esam Al Qaralleh,73,Computer Engineering,Mon,14:00-17:00,ee201 logic,38,21,22,no,14:00,17:00,True,2225,1
2022-2023,Second Semester,22448,embedded systems lab,4,Dr. Hani Ahmad,82,Computer Engineering,Tue,14:00-17:00,ee201 logic,38,21,22,no,14:00,17:00,True,2225,1
2022-2023,Second Semester,22449,computer networks lab,1,Eng. Farah Abudabaseh,92,Computer Engineering,Mon,14:00-17:00,ee344 networks,40,8,49,no,14:00,17:00,True,2225,1
2022-2023,Second Semester,22449,computer networks lab,2,Eng. Farah Abudabaseh,92,Computer Engineering,Wed,14:00-17:00,ee344 networks,40,7,49,no,14:00,17:00,True,2225,1
2022-2023,Second Semester,22449,computer networks lab,3,Eng. Farah Abudabaseh,92,Computer Engineering,Tue,14:00-17:00,ee344 networks,40,18,49,no,14:00,17:00,True,2225,1
2022-2023,Second Semester,22460,operating systems and security,1,Dr. Haitham Al-Ani,93,Computer Engineering,Sun Tue,08:00-09:00,302,22,37,50,blended,08:00,09:00,False,2225,3
2022-2023,Second Semester,22461,operating systems and security lab,1,Prof. Amjed Al-Mousa,88,Computer Engineering,Tue,14:00-17:00,ee241 security,11,19,47,no,14:00,17:00,True,2225,1
2022-2023,Second Semester,22461,operating systems and security lab,2,Prof. Ali Al Haj,94,Computer Engineering,Wed,14:00-17:00,ee241 security,11,18,47,no,14:00,17:00,True,2225,1
2022-2023,Second Semester,22466,mobile application development,1,Abedalrhman Alkhateeb,46,Computer Engineering,Sun Tue,12:00-13:00,it102,3,14,45,no,12:00,13:00,False,2225,3
2022-2023,Second Semester,22541,computer architecture,1,Dr. Awos Kanan,89,Computer Engineering,Sun Tue Thu,12:00-13:00,304,25,43,48,no,12:00,13:00,False,2225,3
2022-2023,Second Semester,22547,computer networks lab (2),1,Eng. Farah Abudabaseh,92,Computer Engineering,Thu,14:00-17:00,ee241 security,11,6,47,no,14:00,17:00,True,2225,1
2022-2023,Second Semester,22560,network programming and applications,1,Dr. Qutaiba Al Harfi Albluwi,87,Computer Engineering,Sun Tue Thu,12:00-13:00,ee344 networks,40,20,49,blended,12:00,13:00,False,2225,3
2022-2023,Second Semester,22560,network programming and applications,2,Dr. Qutaiba Al Harfi Albluwi,87,Computer Engineering,Sun Tue Thu,09:00-10:00,ee344 networks,40,19,49,blended,09:00,10:00,False,2225,3
2022-2023,Second Semester,22570,artificial intelligence and machine learning,1,Prof. Amjed Al-Mousa,88,Computer Engineering,Sun Tue Thu,08:00-09:00,306,31,26,48,no,08:00,09:00,False,2225,3
2022-2023,Second Semester,22582,special topics in computer engineering (1),1,Prof. Amjed Al-Mousa,88,Computer Engineering,Mon Wed,09:30-11:00,ee102 electrical,35,9,44,no,09:30,11:00,False,2225,3
2022-2023,Second Semester,23321,electromagnetics (1),1,Dr. Rami Wahsheh,80,Communications Engineering,Sun Tue,11:00-12:00,305,30,15,44,no,11:00,12:00,False,2327,3
2022-2023,Second Semester,23351,signals and systems,1,Eng. Mohamed Taha,95,Communications Engineering,Mon,12:30-14:00,342,29,40,52,no,12:30,14:00,False,2327,3
2022-2023,Second Semester,23351,signals and systems,2,Eng. Mohamed Taha,95,Communications Engineering,Sun Tue,08:00-09:00,342,29,20,52,no,08:00,09:00,False,2327,3
2022-2023,Second Semester,23355,communication principles,1,Eng. Mohamed Taha,95,Communications Engineering,Wed,09:30-11:00,305,30,33,44,no,09:30,11:00,False,2327,3
2022-2023,Second Semester,23355,communication principles,2,Eng. Mohamed Taha,95,Communications Engineering,Sun Tue,09:00-10:00,305,30,23,44,no,09:00,10:00,False,2327,3
2022-2023,Second Semester,23356,programming applications in signals & systems lab,1,Dr. Luae' Al-Tarawneh,97,Communications Engineering,Sun,14:00-17:00,ee243 cellular,41,12,34,no,14:00,17:00,True,2327,1
2022-2023,Second Semester,23356,programming applications in signals & systems lab,2,Eng. Mohamed Taha,95,Communications Engineering,Mon,14:00-17:00,ee243 cellular,41,20,34,no,14:00,17:00,True,2327,1
2022-2023,Second Semester,23356,programming applications in signals & systems lab,3,Dr. Luae' Al-Tarawneh,97,Communications Engineering,Tue,14:00-17:00,ee243 cellular,41,8,34,no,14:00,17:00,True,2327,1
2022-2023,Second Semester,23357,communications (1),1,Dr. Rami Wahsheh,80,Communications Engineering,Sun Tue,12:00-13:00,305,30,12,44,no,12:00,13:00,False,2327,3
2022-2023,Second Semester,23411,engineering economics,1,Eng. Neda Al Daher,98,Communications Engineering,Sun Tue,08:00-09:00,304,25,30,48,blended,08:00,09:00,False,2327,3
2022-2023,Second Semester,23411,engineering economics,2,Eng. Neda Al Daher,98,Communications Engineering,Mon,12:30-14:00,304,25,24,48,blended,12:30,14:00,False,2327,3
2022-2023,Second Semester,23422,microwave engineering,1,Prof. Abdallah Al Zoubi,70,Communications Engineering,Mon,12:30-14:00,ee244 fiber,37,5,25,blended,12:30,14:00,False,2327,3
2022-2023,Second Semester,23423,antenna and microwave engineering,1,Prof. Abdallah Al Zoubi,70,Communications Engineering,Mon,12:30-14:00,ee244 fiber,37,11,25,blended,12:30,14:00,False,2327,3
2022-2023,Second Semester,23452,communications (2),1,Prof. Ashraf Tahat,99,Communications Engineering,Mon,09:30-11:00,ee242 communications,42,11,42,no,09:30,11:00,False,2327,3
2022-2023,Second Semester,23453,virtual reality mobile applications development,1,Ahmad Awwad,26,Communications Engineering,Mon,11:00-12:30,it102,3,7,45,blended,11:00,12:30,False,2327,3
2022-2023,Second Semester,23454,communication networks,1,Dr. Luae' Al-Tarawneh,97,Communications Engineering,Sun Tue,09:00-10:00,ee243 cellular,41,6,34,blended,09:00,10:00,False,2327,3
2022-2023,Second Semester,23455,communication networks lab,1,Dr. Luae' Al-Tarawneh,97,Communications Engineering,Mon,14:00-17:00,ee244 fiber,37,5,25,no,14:00,17:00,True,2327,1
2022-2023,Second Semester,23457,cellular communications,1,Prof. Ashraf Tahat,99,Communications Engineering,Sun Tue,10:00-11:00,ee243 cellular,41,10,34,blended,10:00,11:00,False,2327,3
2022-2023,Second Semester,23459,communications lab,1,Prof. Raed Mesleh,188,Communications Engineering,Sun,14:00-17:00,ee242 communications,42,17,42,no,14:00,17:00,True,2327,1
2022-2023,Second Semester,23484,radar systems,1,Prof. Omar Bani Ahmad,96,Communications Engineering,Sun Tue,12:00-13:00,ee241 security,11,12,47,blended,12:00,13:00,False,2327,3
2022-2023,Second Semester,23552,cellular communications,1,Prof. Ashraf Tahat,99,Communications Engineering,Sun Tue,10:00-11:00,ee243 cellular,41,5,34,blended,10:00,11:00,False,2327,3
2022-2023,Second Semester,24311,thermodynamics,1,Eng. Ayman Ghamoh,72,Electrical Engineering,Sun Tue,13:00-14:00,ee102 electrical,35,13,44,blended,13:00,14:00,False,2124,3
2022-2023,Second Semester,24322,instruments and measurements,1,Eng. Fadia El Issa,102,Electrical Engineering,Sun Tue Thu,09:00-10:00,ee242 communications,42,10,42,no,09:00,10:00,False,2124,3
2022-2023,Second Semester,24329,instruments and measurements lab,1,Dr. Omar Mohamed,101,Electrical Engineering,Tue,14:00-17:00,ee206 projects,43,12,18,no,14:00,17:00,True,2124,1
2022-2023,Second Semester,24361,electric machines (1),1,Dr. Rafat Aljarrah,77,Electrical Engineering,Mon Wed,14:00-15:30,ee102 electrical,35,24,44,no,14:00,15:30,False,2124,3
2022-2023,Second Semester,24411,engineering ethics,1,Eng. Fadia El Issa,102,Electrical Engineering,Sun,15:00-16:00,online,1,42,42,blended,15:00,16:00,False,2124,1
2022-2023,Second Semester,24411,engineering ethics,2,Eng. Fadia El Issa,102,Electrical Engineering,Tue,15:00-16:00,online,1,30,42,blended,15:00,16:00,False,2124,1
2022-2023,Second Semester,24411,engineering ethics,3,Eng. Fadia El Issa,102,Electrical Engineering,Thu,15:00-16:00,online,1,25,42,blended,15:00,16:00,False,2124,1
2022-2023,Second Semester,24462,electric machines (2),1,Dr. Rafat Aljarrah,77,Electrical Engineering,Sun Tue Thu,11:00-12:00,ee205 circuits,34,17,42,no,11:00,12:00,False,2124,3
2022-2023,Second Semester,24463,power systems analysis,1,Prof. Ayman Faza,79,Electrical Engineering,Sun Tue Thu,10:00-11:00,ee102 electrical,35,19,44,no,10:00,11:00,False,2124,3
2022-2023,Second Semester,24465,power systems economics,1,Dr. Omar Mohamed,101,Electrical Engineering,Mon Wed,11:00-12:30,304,25,11,48,no,11:00,12:30,False,2124,3
2022-2023,Second Semester,24467,power electronics,1,Dr. Majd Batarseh,78,Electrical Engineering,Sun Tue Thu,09:00-10:00,304,25,19,48,no,09:00,10:00,False,2124,3
2022-2023,Second Semester,24468,electric machinery lab,1,Dr. Rafat Aljarrah,77,Electrical Engineering,Tue,14:00-17:00,ee101 electrical,44,11,14,no,14:00,17:00,True,2124,1
2022-2023,Second Semester,24468,electric machinery lab,3,Dr. Rafat Aljarrah,77,Electrical Engineering,Thu,14:00-17:00,ee101 electrical,44,8,14,no,14:00,17:00,True,2124,1
2022-2023,Second Semester,24469,power systems lab,1,Dr. Omar Mohamed,101,Electrical Engineering,Sun,14:00-17:00,ee104 electrical,45,11,14,no,14:00,17:00,True,2124,1
2022-2023,Second Semester,24469,power systems lab,3,Prof. Ayman Faza,79,Electrical Engineering,Tue,14:00-17:00,ee104 electrical,45,9,14,no,14:00,17:00,True,2124,1
2022-2023,Second Semester,24470,"power systems planning, operation and control",1,Prof. Ayman Faza,79,Electrical Engineering,Sun Tue,08:00-09:00,ee102 electrical,35,20,44,no,08:00,09:00,False,2124,3
2022-2023,Second Semester,24471,automatic control,1,Prof. Ahmad Tawayha,84,Electrical Engineering,Sun Tue Thu,08:00-09:00,307,24,41,48,no,08:00,09:00,False,2124,3
2022-2023,Second Semester,24471,automatic control,2,Prof. Ahmad Tawayha,84,Electrical Engineering,Mon Wed,12:30-14:00,307,24,44,48,no,12:30,14:00,False,2124,3
2022-2023,Second Semester,24472,energy conversion,1,Eng. Ayman Ghamoh,72,Electrical Engineering,Mon,09:30-11:00,ee102 electrical,35,11,44,blended,09:30,11:00,False,2124,3
2022-2023,Second Semester,24479,automatic control lab,1,Prof. Ahmad Tawayha,84,Electrical Engineering,Sun,14:00-17:00,ee207 electrical,36,18,22,no,14:00,17:00,True,2124,1
2022-2023,Second Semester,24479,automatic control lab,2,Prof. Ahmad Tawayha,84,Electrical Engineering,Mon,14:00-17:00,ee207 electrical,36,20,22,no,14:00,17:00,True,2124,1
2022-2023,Second Semester,24479,automatic control lab,3,Prof. Ahmad Tawayha,84,Electrical Engineering,Tue,14:00-17:00,ee207 electrical,36,19,22,no,14:00,17:00,True,2124,1
2022-2023,Second Semester,24479,automatic control lab,4,Dr. Qusay Salem,76,Electrical Engineering,Wed,14:00-17:00,ee207 electrical,36,20,22,no,14:00,17:00,True,2124,1
2022-2023,Second Semester,24561,power electronics,1,Dr. Majd Batarseh,78,Electrical Engineering,Sun Tue Thu,09:00-10:00,304,25,8,48,no,09:00,10:00,False,2124,3
2022-2023,Second Semester,24562,power systems protection,1,Dr. Qusay Salem,76,Electrical Engineering,Sun Tue,10:00-11:00,ee243 cellular,41,30,34,blended,10:00,11:00,False,2124,3
